dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
ecg0606	350	8	2	1.0528683025181165	58	3476	10	1.0	32.36363636363637	6	2820	10	1.0	2.9478033927794693
ecg0606	350	8	3	0.7714079386784921	58	3200	11	0.9930404523705959	39.14136581122227	3	2528	10	0.9930404523705959	2.823836450630709
ecg0606	350	8	4	0.7592679046398458	67	4064	8	1.0	33.61722488038278	5	3268	8	1.0	2.332753371030883
ecg0606	350	8	5	0.7102015238806484	58	3876	11	0.9973901696389734	31.599826011309265	4	3160	11	0.9973901696389734	2.519791213571118
ecg0606	350	8	6	0.6824609788153385	104	6528	7	1.0	49.414093083949545	6	5232	7	1.0	2.473684210526316
ecg0606	350	8	7	0.6881333143066309	80	6864	5	0.9956502827316225	26.628969117007394	5	5780	3	0.9956502827316225	1.3832100913440626
ecg0606	350	8	8	0.6526581044289654	98	7128	7	0.9995650282731623	42.934319269247496	5	5868	4	0.9995650282731623	1.6972596781209222
ecg0606	350	8	9	0.6615859883055876	62	7860	3	0.9782514136581122	19.212266202696824	5	7028	3	0.9782514136581122	1.3840800347977382
ecg0606	350	8	10	0.6432206296636441	104	8776	7	0.9926054806437582	41.04654197477164	6	7392	4	0.9926054806437582	1.852109612875163
ecg0606	350	8	12	0.6360253599494532	68	9304	5	0.9795563288386255	24.698999565028274	5	8412	3	0.9795563288386255	1.377120487168334
ecg0606	350	10	2	0.9613709834554498	65	5590	12	0.994780339277947	43.039147455415396	4	4664	9	0.994780339277947	2.5023923444976077
ecg0606	350	10	3	0.7616300007381	73	5502	12	0.9878207916485429	41.34145280556764	4	4446	12	0.9878207916485429	3.266202696824706
ecg0606	350	10	4	0.7259167500185759	106	9398	12	0.998260113092649	47.92301000434972	4	7754	12	0.998260113092649	2.4597651152675075
ecg0606	350	10	5	0.6892625557045312	71	8060	8	0.996520226185298	30.571552849064812	5	6944	8	0.996520226185298	2.4775989560678555
ecg0606	350	10	6	0.64488036993765	119	10432	7	0.9952153110047847	50.6624619399739	6	8592	4	0.9952153110047847	1.991300565463245
ecg0606	350	10	7	0.6502707303695403	51	11654	4	0.9830361026533275	17.006524575902567	6	10790	2	0.9830361026533275	1.530230535015224
ecg0606	350	10	8	0.6252926520152615	96	12874	4	0.9882557633753806	34.387124836885604	6	11314	3	0.9882557633753806	1.681600695954763
ecg0606	350	10	9	0.6254231082358079	37	13130	4	0.8695084819486734	11.482818616789908	7	12572	3	0.8695084819486734	1.9899956502827316
ecg0606	350	10	10	0.6121980289400568	65	14050	4	0.9747716398434102	21.450195737277078	6	12984	3	0.9747716398434102	1.6811657242279252
ecg0606	350	10	12	0.6024343672505382	28	14884	4	0.8642888212266203	8.733797303175294	6	14480	2	0.8642888212266203	1.5289256198347108
ecg0606	350	12	2	0.9030110972811716	36	6128	6	0.9778164419312745	14.421487603305785	5	5472	5	0.9778164419312745	1.8651587646802958
ecg0606	350	12	3	0.7169717667358305	84	7728	7	0.9986950848194868	40.66159199652023	5	6200	4	0.9986950848194868	1.7298825576337538
ecg0606	350	12	4	0.6979137008281356	68	11840	5	0.9930404523705959	25.723357981731187	5	10496	5	0.9930404523705959	1.7050891692040018
