dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
TEK16	30	2	2	1.167589634786284	42	1166	639	0.9708	12.0086	14	964	304	0.9708	3.9056
TEK16	30	2	3	0.9286187528475912	13	230	65	0.9438	3.9452	8	190	65	0.9438	2.8728
TEK16	30	2	4	0.9829589459261625	50	2208	639	0.9998	12.0212	15	1952	300	0.9998	3.557
TEK16	30	2	5	0.889893796216136	29	822	113	0.962	4.6674	10	674	113	0.962	2.4652
TEK16	30	2	6	0.8732894796964024	49	2256	639	0.972	12.0306	16	2022	299	0.972	3.6394
TEK16	30	2	7	0.8372885405828304	38	1262	166	0.993	6.5766	8	1030	166	0.993	2.3588
TEK16	30	2	8	0.8419771980366739	67	2724	639	0.9972	13.2292	17	2360	299	0.9972	3.4644
TEK16	30	2	9	0.8349227802907695	51	1862	171	0.995	6.906	10	1538	171	0.995	3.3172
TEK16	30	2	10	0.8262844145206851	79	2690	639	0.99	13.9788	20	2258	141	0.99	2.8944
TEK16	30	2	12	0.8047734425168145	85	4666	639	0.9998	15.1232	13	4132	639	0.9998	5.6762
TEK16	30	4	2	1.1304266535716612	168	7524	420	0.9986	12.381	27	6396	76	0.9986	2.6564
TEK16	30	4	3	0.8913279944691151	135	4804	47	0.9996	5.8242	32	3980	32	0.9996	1.8364
TEK16	30	4	4	0.8850942986998966	240	10012	420	0.9872	12.36	40	8412	420	0.9872	4.2252
TEK16	30	4	5	0.8156829798997127	236	8316	38	0.7958	6.5908	43	6772	38	0.7958	1.8546
TEK16	30	4	6	0.8202884296571956	317	12532	420	0.9998	13.2118	55	10436	184	0.9998	2.712
TEK16	30	4	7	0.7917967730869486	278	10744	30	0.809	6.2544	62	9016	25	0.809	1.6082
TEK16	30	4	8	0.7867996274307651	341	14660	420	0.9936	12.5938	65	12452	420	0.9936	4.0988
TEK16	30	4	9	0.7726812139834117	281	12236	30	0.9948	6.6518	71	10556	27	0.9948	2.1016
TEK16	30	4	10	0.7668492003922709	337	15828	420	0.9962	12.1286	74	13724	420	0.9962	4.0952
TEK16	30	4	12	0.7514224005151708	311	15796	420	0.979	11.4522	74	13900	184	0.979	2.5482
TEK16	30	6	2	1.0409562547860285	226	13400	583	0.9996	16.132	32	11354	108	0.9996	2.364
TEK16	30	6	3	0.8872981110838529	235	14566	45	0.7816	6.417	54	12632	37	0.7816	1.8138
TEK16	30	6	4	0.8264371071718049	248	19774	582	0.9818	13.9482	68	17880	582	0.9818	5.0984
TEK16	30	6	5	0.8121272168012695	272	22800	32	0.8552	7.1612	63	20642	32	0.8552	2.0734
TEK16	30	6	6	0.7568452374287804	182	21700	580	0.7492	12.1094	44	20282	580	0.7492	4.5996
TEK16	30	6	7	0.7642093137800797	301	27312	54	0.7032	6.76	56	24676	54	0.7032	1.6594
TEK16	30	6	8	0.7341166732396436	172	23092	543	0.6284	10.985	39	21720	543	0.6284	4.2226
TEK16	30	6	9	0.7322439763524018	280	27732	165	0.6256	6.99	52	25286	165	0.6256	1.9882
TEK16	30	6	10	0.7251262333278706	252	27652	235	0.6172	7.6282	45	25484	235	0.6172	2.2806
