dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
ann_gun_CentroidA1	30	2	2	0.6747842871089165	8	116	137	0.989156519420496	6.490978579681806	4	84	137	0.989156519420496	2.767487334459159
ann_gun_CentroidA1	30	2	3	0.7397245006833149	23	1208	154	0.9998222380232868	5.3687672206914945	4	1056	154	0.9998222380232868	1.7937072260243534
ann_gun_CentroidA1	30	2	4	0.7651834925135372	32	1706	220	0.9986667851746511	5.714247622433562	9	1526	220	0.9986667851746511	2.3095724824460047
ann_gun_CentroidA1	30	2	5	0.6982859753206831	44	1148	172	1.0	6.879744022753533	14	920	144	1.0	2.8074837792196248
ann_gun_CentroidA1	30	2	6	0.6190549568941061	32	636	153	0.9512043373922318	4.4809350279975115	21	552	153	0.9512043373922318	3.4794240511954495
ann_gun_CentroidA1	30	2	7	0.5918525820820458	40	1638	187	0.9954670695938139	6.126566527419785	9	1398	187	0.9954670695938139	2.7366456314994223
ann_gun_CentroidA1	30	2	8	0.5808651201190258	56	2712	220	0.9999111190116434	7.29588481023909	5	2318	220	0.9999111190116434	2.6105235090214203
ann_gun_CentroidA1	30	2	9	0.5857873240175568	65	2064	218	0.9998222380232868	7.969602701982046	20	1726	185	0.9998222380232868	3.222913518798329
ann_gun_CentroidA1	30	2	10	0.5860608342531338	70	2814	172	0.999555595058217	8.47471335881255	19	2428	169	0.999555595058217	2.474002310905697
ann_gun_CentroidA1	30	2	12	0.5566152050671231	77	4426	220	0.9998222380232868	8.287352235356858	5	3884	220	0.9998222380232868	2.3984534708025955
ann_gun_CentroidA1	30	4	2	0.6307470849810648	92	3468	172	0.998489023197938	6.470091547418007	21	2900	165	0.998489023197938	2.275886587858857
ann_gun_CentroidA1	30	4	3	0.5609201545769361	211	9068	154	0.999555595058217	7.647586881166118	30	7620	133	0.999555595058217	2.0788374366722957
ann_gun_CentroidA1	30	4	4	0.4995708972976087	350	13528	92	0.9997333570349303	8.873522353568571	64	11240	65	0.9997333570349303	2.0482623766776284
ann_gun_CentroidA1	30	4	5	0.4396998012474607	396	15836	113	0.9999111190116434	9.890943027286463	59	13140	100	0.9999111190116434	2.0966136343436137
ann_gun_CentroidA1	30	4	6	0.4055462177302548	473	18888	141	0.9999111190116434	10.345213758776998	78	15728	69	0.9999111190116434	2.0142209581370545
ann_gun_CentroidA1	30	4	7	0.39055685491236825	553	22752	133	0.9997333570349303	11.22415785263532	69	18880	119	0.9997333570349303	2.070571504755133
ann_gun_CentroidA1	30	4	8	0.3845840984201904	584	24968	113	1.0	10.962492222913518	152	21512	105	1.0	1.9080081770509287
ann_gun_CentroidA1	30	4	9	0.3796771224670398	704	29688	78	0.9996444760465737	11.739756466091903	83	24720	71	0.9996444760465737	2.0276419873788996
ann_gun_CentroidA1	30	4	10	0.37342372144635927	680	29032	91	0.9996444760465737	12.061683405919474	76	24200	83	0.9996444760465737	2.3369478268598347
ann_gun_CentroidA1	30	4	12	0.365233379811405	768	34460	83	0.9996444760465737	12.004710692382899	108	29180	77	0.9996444760465737	1.8660563505466181
ann_gun_CentroidA1	30	6	2	0.5690965582937995	169	9868	175	0.9992000711047907	7.239978668562794	22	8438	175	0.9992000711047907	2.4532930406186115
ann_gun_CentroidA1	30	6	3	0.5014362971466179	427	22876	111	0.9999111190116434	9.033508132610434	76	19354	111	0.9999111190116434	2.277664207625989
ann_gun_CentroidA1	30	6	4	0.44412894714129825	532	32148	109	0.9996444760465737	9.778864100968804	101	27676	89	0.9996444760465737	1.9886232334903564
ann_gun_CentroidA1	30	6	5	0.39057424546736697	581	35768	107	0.9998222380232868	9.654697360234646	103	30708	77	0.9998222380232868	1.9344947115811928
ann_gun_CentroidA1	30	6	6	0.3583301625465812	659	42924	73	0.996533641454093	10.035107990400853	117	37280	73	0.996533641454093	2.117411785619056
ann_gun_CentroidA1	30	6	7	0.33400743288153356	643	45910	81	0.9950226646520309	9.756288329926228	137	40578	80	0.9950226646520309	2.1210559061416765
ann_gun_CentroidA1	30	6	8	0.31366424370968615	660	49744	83	0.9956448315705271	9.952359790240868	140	44294	83	0.9956448315705271	2.109679139632033
ann_gun_CentroidA1	30	6	9	0.2973355047759569	697	52034	79	0.9896009243622789	9.40956359434717	150	46274	79	0.9896009243622789	1.8882765976357656
ann_gun_CentroidA1	30	6	10	0.28445695152169514	696	54550	66	0.9847124700026665	9.436761176784286	164	48976	66	0.9847124700026665	1.9323615678606345
ann_gun_CentroidA1	30	6	12	0.2696722129304363	688	58874	65	0.9663141054128522	8.931650519953783	178	53550	65	0.9663141054128522	1.9264954226290996
ann_gun_CentroidA1	30	8	2	0.5350545817312056	228	17440	169	0.9996444760465737	8.644920451515421	22	14992	128	0.9996444760465737	1.904097413563239
ann_gun_CentroidA1	30	8	3	0.467628681998683	507	38552	90	0.9999111190116434	9.344058305928362	91	33176	73	0.9999111190116434	1.8003733001510978
ann_gun_CentroidA1	30	8	4	0.4103923728971087	611	51308	63	0.9982223802328682	9.227713092169585	118	44940	63	0.9982223802328682	1.937072260243534
ann_gun_CentroidA1	30	8	5	0.35714802115685274	585	57448	84	0.9947560216869612	9.296951382099369	114	51328	70	0.9947560216869612	1.8540574171184783
ann_gun_CentroidA1	30	8	6	0.3268871588210477	649	62940	74	0.9858679228513021	9.157230468402808	133	56248	74	0.9858679228513021	2.154475157763754
ann_gun_CentroidA1	30	8	7	0.30646015449766395	644	67172	55	0.9844458270375966	8.420673717891743	164	60928	55	0.9844458270375966	2.013243267265132
ann_gun_CentroidA1	30	8	8	0.28800046267926466	684	72808	58	0.9584925784374723	8.496400319971558	160	66108	58	0.9584925784374723	2.0407074926673183
ann_gun_CentroidA1	30	8	9	0.2729332122824062	632	76016	57	0.9392942849524487	8.266465203093059	162	69960	57	0.9392942849524487	1.883832548217936
ann_gun_CentroidA1	30	8	10	0.26044597472199177	577	76092	68	0.9110301306550529	7.419607146031463	187	70956	68	0.9110301306550529	1.9577815305306194
ann_gun_CentroidA1	30	8	12	0.2399170362788013	610	80448	58	0.8444582703759665	7.254199626699849	166	74684	58	0.8444582703759665	1.9532486001244334
ann_gun_CentroidA1	30	10	2	0.5053702606284749	290	27440	173	1.0	9.504755132877078	41	23966	134	1.0	1.9210736823393477
