dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
ann_gun_CentroidA1	200	30	6	0.25272621670626677	259	299426	5	0.818327259799129	10.106657186027908	33	285356	5	0.818327259799129	1.3085947915740823
ann_gun_CentroidA1	200	30	7	0.23800262053809984	93	308416	4	0.6643853879655142	3.491689627588659	30	304298	4	0.6643853879655142	1.110034663585459
ann_gun_CentroidA1	200	30	8	0.21634076187178275	110	317156	4	0.6447426895387077	4.196249222291351	28	311862	4	0.6447426895387077	1.0576837614434274
ann_gun_CentroidA1	200	30	9	0.20148699287267052	60	318202	3	0.5650164429828459	2.182917074037863	29	316278	3	0.5650164429828459	1.0197315794151631
ann_gun_CentroidA1	200	30	10	0.1947475958562528	31	324392	3	0.39827570882588215	1.1262110034663586	19	323612	3	0.39827570882588215	0.6791396320327082
ann_gun_CentroidA1	200	30	12	0.17461565540799437	6	329260	2	0.15616389654252955	0.17865078659674696	6	329260	2	0.15616389654252955	0.17865078659674696
ann_gun_CentroidA1	220	2	2	1.2447560265750033	7	196	76	1.0	8.432139365389743	2	160	38	1.0	1.720202648653453
ann_gun_CentroidA1	220	2	3	0.9902613790716529	14	276	27	1.0	5.267887298906764	6	222	17	1.0	1.7882854857346013
ann_gun_CentroidA1	220	2	4	0.9486649573006698	8	380	76	1.0	6.730601724291174	3	328	76	1.0	2.487956626077682
ann_gun_CentroidA1	220	2	5	0.9033186732350664	11	358	66	1.0	8.952448671229224	4	308	66	1.0	2.3400586614523156
ann_gun_CentroidA1	220	2	6	0.9105289739589175	22	682	50	1.0	7.558883654786241	4	556	50	1.0	1.6939827570882589
ann_gun_CentroidA1	220	2	7	0.8578566887507638	10	644	71	1.0	10.518531686072349	3	588	71	1.0	3.432850413296596
ann_gun_CentroidA1	220	2	8	0.8727422534551219	24	920	71	0.9998222380232868	11.685450182206026	5	770	71	0.9998222380232868	3.4806683850324416
ann_gun_CentroidA1	220	2	9	0.8533907520972905	25	996	70	1.0	9.333125944360502	4	834	70	1.0	2.0166207448226823
ann_gun_CentroidA1	220	2	10	0.8486009607447171	21	912	73	1.0	12.33810327970847	4	778	61	1.0	3.05448404586259
ann_gun_CentroidA1	220	2	12	0.8419375006883028	40	1092	73	0.9991111901164341	13.202559772464669	5	834	73	0.9991111901164341	3.7101590969691585
ann_gun_CentroidA1	220	4	2	0.7934186737828837	29	1292	60	1.0	10.080703937427785	10	1132	60	1.0	4.535419073860101
ann_gun_CentroidA1	220	4	3	0.8131711636295911	107	4796	50	1.0	16.49737801084348	14	3944	50	1.0	1.9606257221580303
ann_gun_CentroidA1	220	4	4	0.7437759754429107	127	5624	59	1.0	17.803395253755223	8	4556	59	1.0	2.2837969958225934
ann_gun_CentroidA1	220	4	5	0.6692898168909563	148	6648	63	0.9991111901164341	22.159452493111722	9	5376	63	0.9991111901164341	2.6459870233757
ann_gun_CentroidA1	220	4	6	0.6481522090495498	165	8592	53	1.0	25.595769264954225	15	7232	52	1.0	1.8495244867122922
ann_gun_CentroidA1	220	4	7	0.6370495128011299	233	10640	51	0.9960892365123101	29.061683405919474	10	8580	51	0.9960892365123101	2.7654430717269576
ann_gun_CentroidA1	220	4	8	0.6243675179602354	250	11608	61	0.9848013509910231	32.52288685450182	8	9468	61	0.9848013509910231	2.911030130655053
ann_gun_CentroidA1	220	4	9	0.622144021113313	318	14236	54	0.9997333570349303	35.05537285574616	12	11492	54	0.9997333570349303	1.9425828815216426
ann_gun_CentroidA1	220	4	10	0.6145844470105933	348	15256	34	0.9982223802328682	34.893076171007024	14	12136	34	0.9982223802328682	2.8058839214292064
ann_gun_CentroidA1	220	4	12	0.5915852317449144	398	17904	44	0.9852457559328059	43.130743933872544	12	14388	44	0.9852457559328059	2.5694604924006756
ann_gun_CentroidA1	220	6	2	0.6729824833968785	49	4010	67	1.0	14.89992000711048	7	3564	67	1.0	2.0148431250555507
ann_gun_CentroidA1	220	6	3	0.6930158597066295	146	10576	65	0.9992889520931473	22.927650875477735	9	9004	64	0.9992889520931473	2.3649453381921606
ann_gun_CentroidA1	220	6	4	0.6226777848010555	241	14748	59	0.9875566616300774	25.918318371700295	11	12074	59	0.9875566616300774	3.587414452048707
ann_gun_CentroidA1	220	6	5	0.5389754031953754	243	17120	63	0.9885343525019998	30.156519420495957	10	14408	62	0.9885343525019998	1.75104435161319
ann_gun_CentroidA1	220	6	6	0.514797274718386	326	21386	41	0.9635587947737979	35.19393831659408	15	17678	41	0.9635587947737979	3.2136698960092436
ann_gun_CentroidA1	220	6	7	0.5077457101757104	428	26202	30	0.9629366278553018	36.26246555861701	15	21278	30	0.9629366278553018	2.5077770864812017
ann_gun_CentroidA1	220	6	8	0.49257266498092356	456	30358	58	0.9654252955292862	39.94836014576482	13	24994	58	0.9654252955292862	2.2078037507777086
ann_gun_CentroidA1	220	6	9	0.48093064868009566	481	31858	31	0.958759221402542	38.726424317838415	19	26328	31	0.958759221402542	2.2407785974580037
ann_gun_CentroidA1	220	6	10	0.4714695116807681	548	35444	37	0.9556483868100614	38.366367434005866	16	28896	37	0.9556483868100614	2.3051284330281754
ann_gun_CentroidA1	220	6	12	0.4508931994995015	629	40756	21	0.9527153141942939	41.829348502355344	17	33232	21	0.9527153141942939	1.994756021686961
ann_gun_CentroidA1	220	8	2	0.6105248754433716	72	8032	64	0.9821349213403253	19.0438183272598	7	7208	52	0.9821349213403253	2.5831481646075902
ann_gun_CentroidA1	220	8	3	0.631660718194555	219	19240	48	0.9827570882588215	26.080081770509288	12	16436	48	0.9827570882588215	2.5912363345480403
ann_gun_CentroidA1	220	8	4	0.5559823124660914	298	26052	62	0.9802684205848369	30.422984623589013	10	21940	62	0.9802684205848369	2.4460936805617277
ann_gun_CentroidA1	220	8	5	0.4650299052602718	326	29652	43	0.9616034130299529	31.179450715491956	12	24932	43	0.9616034130299529	3.130210647942405
ann_gun_CentroidA1	220	8	6	0.4350526988646484	448	37384	28	0.9629366278553018	38.05661718958315	15	30988	28	0.9629366278553018	2.545462625544396
ann_gun_CentroidA1	220	8	7	0.42237882225584306	528	45368	26	0.9514709803573016	35.23962314460937	20	37396	26	0.9514709803573016	2.3575682161585636
ann_gun_CentroidA1	220	8	8	0.4047079759746837	552	49664	42	0.9483601457648209	41.451604301839836	15	41684	42	0.9483601457648209	2.913252155363968
ann_gun_CentroidA1	220	8	9	0.3956529672589166	589	55576	24	0.952893076171007	37.42769531597192	17	46580	24	0.952893076171007	1.8411696738067727
ann_gun_CentroidA1	220	8	10	0.3892314759753818	579	59076	14	0.9480935027997511	32.430717269576036	21	49864	14	0.9480935027997511	1.8131721624744468
ann_gun_CentroidA1	220	8	12	0.3691231290907369	641	66944	18	0.921429206292774	35.558350368856104	22	56852	18	0.921429206292774	1.7685539063194382
ann_gun_CentroidA1	220	10	2	0.5680150312690142	91	12460	64	0.9883565905252867	18.430272864634254	7	11040	64	0.9883565905252867	3.6128344147186917
ann_gun_CentroidA1	220	10	3	0.5915288425233274	283	30778	40	0.9816905163985423	27.967558439249846	14	26060	40	0.9816905163985423	2.686338992089592
ann_gun_CentroidA1	220	10	4	0.5144028108202966	356	40396	44	0.9728912985512399	28.247800195538176	14	33960	44	0.9728912985512399	2.0669273842325127
ann_gun_CentroidA1	220	10	5	0.42033746254192184	412	46418	38	0.9593813883210381	35.09608034841347	14	39240	38	0.9593813883210381	2.671851390987468
ann_gun_CentroidA1	220	10	6	0.38690152647877013	533	56954	30	0.9280063994311617	38.293573904541816	18	47572	30	0.9280063994311617	2.103990756377211
ann_gun_CentroidA1	220	10	7	0.3725462950427628	525	65978	34	0.9462270020442627	30.6533641454093	23	55954	34	0.9462270020442627	1.9751133232601548
ann_gun_CentroidA1	220	10	8	0.3542501373149184	530	72352	21	0.9151186561194561	31.7612656652742	18	62050	21	0.9151186561194561	2.334548040174207
ann_gun_CentroidA1	220	10	9	0.3446093294784263	529	77982	14	0.9115634165851925	29.16531863834326	22	67564	12	0.9115634165851925	1.7734423606790508
ann_gun_CentroidA1	220	10	10	0.3372952329192689	504	82886	15	0.9275619944893787	25.53284152519776	28	72876	15	0.9275619944893787	1.8219713803217492
ann_gun_CentroidA1	220	10	12	0.3184878713985932	444	89274	19	0.875211092347347	22.058039285396852	26	80320	19	0.875211092347347	1.627944182739312
ann_gun_CentroidA1	220	12	2	0.538789565396465	115	15476	57	1.0	23.81050573282375	10	13696	57	1.0	4.828637454448494
ann_gun_CentroidA1	220	12	3	0.5640264648351332	347	44380	34	0.9499600035552396	30.347613545462625	16	37760	34	0.9499600035552396	2.2566882943738333
ann_gun_CentroidA1	220	12	4	0.48509251286199984	376	55368	48	0.9538707670429295	28.475157763754332	13	47436	48	0.9538707670429295	1.951826504310728
ann_gun_CentroidA1	220	12	5	0.3897559829644597	447	64688	46	0.9523597902408675	35.53648564572038	16	55460	46	0.9523597902408675	1.9895120433739224
ann_gun_CentroidA1	220	12	6	0.3548711878604594	581	79092	18	0.916451870944805	37.60287974402275	22	66884	18	0.916451870944805	1.908630343969425
