dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
nprs44	420	6	12	0.819636145950797	348	56804	4	0.9894300518134715	12.931896373056995	42	52944	4	0.9894300518134715	1.5849948186528497
nprs44	420	8	2	1.1843564113410983	599	41040	20	0.9995440414507772	34.282735751295334	23	32520	20	0.9995440414507772	2.537740932642487
nprs44	420	8	3	0.980550302773454	319	27964	47	0.9994611398963731	23.29098445595855	20	23500	47	0.9994611398963731	2.280165803108808
nprs44	420	8	4	0.9206002029764129	625	49576	15	0.9989222797927461	31.34681865284974	30	40396	15	0.9989222797927461	1.9107564766839378
nprs44	420	8	5	0.8952341642398104	469	55800	11	0.9929119170984456	20.105119170984455	37	48848	11	0.9929119170984456	1.8661139896373058
nprs44	420	8	6	0.8694065047062024	489	64204	7	0.9831709844559585	20.311088082901556	39	56932	6	0.9831709844559585	1.749720207253886
nprs44	420	8	7	0.8535762200582845	310	69828	5	0.9830051813471503	11.56140932642487	44	65428	5	0.9830051813471503	1.7417616580310882
nprs44	420	8	8	0.8415455083327393	248	75432	4	0.9458238341968912	9.226445595854923	44	72044	4	0.9458238341968912	1.6383834196891192
nprs44	420	8	9	0.8313570374273684	129	81412	3	0.873160621761658	4.588476683937824	42	79976	3	0.873160621761658	1.477139896373057
nprs44	420	8	10	0.8245564375532484	87	87040	3	0.802321243523316	3.0592331606217615	40	86228	3	0.802321243523316	1.3882279792746115
nprs44	420	8	12	0.8126568362690344	25	98240	2	0.47614507772020725	0.8407046632124352	21	98176	2	0.47614507772020725	0.70060103626943
nprs44	420	10	2	1.1949548509137857	383	40580	8	0.9953989637305699	17.03017616580311	34	33828	8	0.9953989637305699	1.681119170984456
nprs44	420	10	3	0.9773505732989908	258	32948	20	0.9985077720207254	16.044518134715027	26	28670	20	0.9985077720207254	2.0916891191709843
nprs44	420	10	4	0.9311570894955183	308	49406	6	0.9929119170984456	12.456373056994819	38	44012	6	0.9929119170984456	1.7164352331606219
