dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
300_signal1	380	8	12	0.6039052419877304	1411	141412	28	0.9986666666666667	51.7383	32	119696	28	0.9986666666666667	1.9210333333333334
300_signal1	380	10	2	0.8571670950633407	673	69016	83	1.0	47.20086666666667	14	58542	83	1.0	1.8059666666666667
300_signal1	380	10	3	0.7770930960662401	1042	99230	64	1.0	59.55363333333333	31	82420	64	1.0	1.7415333333333334
300_signal1	380	10	4	0.6816511576508733	1023	100828	82	1.0	54.15493333333333	26	83688	82	1.0	1.7919
300_signal1	380	10	5	0.6303112858760519	1208	119300	57	1.0	60.72696666666667	37	98878	57	1.0	1.7542333333333333
300_signal1	380	10	6	0.6191993044497999	1432	150762	36	0.9993333333333333	63.416066666666666	23	124936	36	0.9993333333333333	2.5264
300_signal1	380	10	7	0.6071419903836608	1536	171340	29	0.9987333333333334	60.3736	30	142662	29	0.9987333333333334	2.3443666666666667
300_signal1	380	10	8	0.5905361781823424	1382	170248	35	0.9992	56.1918	28	145074	35	0.9992	3.0136666666666665
300_signal1	380	10	9	0.5780147427677805	1549	190600	30	0.9974	61.5734	34	161892	30	0.9974	1.8820666666666668
300_signal1	380	10	10	0.577126331083916	1339	204524	23	0.9837	43.2927	36	178272	23	0.9837	1.8029
300_signal1	380	10	12	0.5614764819902697	1266	215630	15	0.9696	41.53816666666667	42	191186	15	0.9696	2.0181666666666667
300_signal1	380	12	2	0.8047470162746484	870	106904	53	0.9999666666666667	66.21963333333333	12	91552	43	0.9999666666666667	2.9806666666666666
300_signal1	380	12	3	0.7192531107500093	1218	144640	46	0.9999666666666667	76.7544	16	121936	46	0.9999666666666667	3.1844333333333332
300_signal1	380	12	4	0.6550069803446077	1551	184768	37	0.9998	79.3093	21	154332	37	0.9998	2.8028333333333335
300_signal1	380	12	5	0.6140641075846361	1555	196996	28	0.9997	66.53583333333333	24	163960	28	0.9997	2.6051333333333333
300_signal1	380	12	6	0.5792422345661973	1819	230940	33	0.9999666666666667	81.79126666666667	25	193216	28	0.9999666666666667	2.2784
300_signal1	380	12	7	0.5691243145135937	1668	255060	24	0.9975333333333334	64.3275	27	217972	24	0.9975333333333334	2.2522333333333333
